,Unnamed: 0,JobTitle,CompanyName,CompanyNature,CompanySize,IndustryField,Salary,Workplace,Workyear,Education,RecruitNumbers,ReleaseTime,PositionAdvantage,Standard,LowSalary,HighSalary,HighOrLow
295,295,C#开发工程师,北京地林伟业科技股份有限公司,上市公司,150-500人,农/林/牧/渔,1-1.5万/月,北京,2年经验,本科,招3人,03-23发布,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;弹性工作,3,10.0,15.0,1
296,296,C#开发工程师,深圳天天运物流科技有限公司,民营公司,少于50人,交通/运输/物流,1-1.5万/月,深圳,2年经验,大专,招2人,03-23发布,做五休二;节日福利;交通补贴;住房补贴;高温补贴;带薪年假,3,10.0,15.0,1
297,297,C#开发工程师/应用软件工程师,上海火亮新能源科技有限公司,外资（欧美）,50-150人,新能源,0.7-1.1万/月,上海,1年经验,本科,招1人,03-23发布,员工旅游,3,7.0,11.0,1
298,298,软件开发工程师（Golang/Java/C#）,四川千行你我科技有限公司,上市公司,150-500人,互联网/电子商务,0.7-1.2万/月,成都,1年经验,本科,招1人,03-23发布,做五休二;周末双休;餐饮补贴;通讯补贴;节日福利;五险一金;带薪年假;股票期权;年终奖金,3,7.0,12.0,1
299,299,C#开发工程师,深圳市宝斯富通科技有限公司,民营公司,少于50人,计算机软件,0.6-1.1万/月,深圳,1年经验,大专,招2人,03-23发布,绩效奖金;弹性工作;五险一金;补充医疗保险;年终奖金,3,6.0,11.0,1
300,300,C#.NET开发工程师,深圳市勘察研究院有限公司,民营公司,500-1000人,建筑/建材/工程,0.6-1.3万/月,深圳,1年经验,大专,招2人,03-23发布,五险一金;员工旅游;绩效奖金;餐饮补贴;定期体检,3,6.0,13.0,1
301,301,C#工程师（WPF\WinForm方向）,北京必可测科技股份有限公司武汉分公司,民营公司,150-500人,互联网/电子商务,0.8-1万/月,武汉,3-4年经验,大专,招1人,03-23发布,五险一金;通讯补贴;定期体检;员工旅游;年终奖金,3,8.0,10.0,1
302,302,C#开发工程师,上海三高计算机中心股份有限公司,上市公司,150-500人,计算机软件,0.8-1.6万/月,无锡,2年经验,大专,招若干人,03-23发布,五险一金;专业培训;定期体检;弹性工作;餐饮补贴;年终奖金;交通补贴,3,8.0,16.0,1
303,303,高级C#/.NET开发工程师,上海微创软件股份有限公司,合资,5000-10000人,计算机软件,1.8-2.5万/月,上海,5-7年经验,本科,招3人,03-23发布,五险一金;补充医疗保险;免费班车;弹性工作;定期体检;绩效奖金;年终奖金;专业培训;员工旅游;节日福利,3,18.0,25.0,1
304,304,C#winform开发工程师,南京铁路计算机工程有限公司,国企,150-500人,计算机服务(系统、数据服务、维修),0.9-2.5万/月,南京,2年经验,本科,招2人,03-23发布,五险一金;补充医疗保险;补充公积金;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金;定期体检,3,9.0,25.0,1
305,305,C#开发工程师,陕西敏捷装饰工程有限公司,民营公司,10000人以上,建筑/建材/工程,0.8-1.5万/月,西安,无工作经验,不限学历,招1人,03-23发布,五险一金,3,8.0,15.0,1
306,306,C#软件工程师,西安凯士电子科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,6-8千/月,西安,1年经验,本科,招3人,03-23发布,五险一金;补充公积金;员工旅游;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检;年底13薪,2,6.0,8.0,1
307,307,WCS工程师（C#）,凯乐士科技有限公司,民营公司,50-150人,机械/设备/重工,0.6-1.2万/月,无锡,无工作经验,不限学历,招1人,03-23发布,五险一金;年终奖金;周末双休;带薪年假;餐饮补贴;通讯补贴;出差补贴;节假日福利,3,6.0,12.0,1
308,308,C#软件工程师,武汉地大信息工程股份有限公司,民营公司,50-150人,计算机软件,0.5-1万/月,武汉,无工作经验,大专,招若干人,03-23发布,五险一金;意外险;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;弹性工作时间;带薪年假;出差补贴,3,5.0,10.0,1
309,309,C#高级工程师,安徽天虹数码科技股份有限公司,上市公司,50-150人,电子技术/半导体/集成电路,0.7-1.5万/月,合肥,3-4年经验,本科,招2人,03-23发布,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金,3,7.0,15.0,1
310,310,C#开发工程师,青岛清原抗性杂草防治有限公司,民营公司,500-1000人,农/林/牧/渔,0.6-1万/月,青岛,1年经验,大专,招1人,03-23发布,五险一金;弹性工作;定期体检;年终奖金;项目奖金;带薪年假;周末双休,3,6.0,10.0,1
311,311,.NET（C#）软件开发工程师,宁波康健信息科技有限公司,民营公司,少于50人,计算机软件,10-15万/年,宁波,3-4年经验,大专,招2人,03-23发布,五险一金,4,8.333333333333334,12.5,1
312,312,.net/C#软件开发工程师,郑州捷安高科股份有限公司,民营公司,150-500人,计算机软件,0.7-1.5万/月,郑州,2年经验,本科,招4人,03-23发布,五险一金;交通补贴;员工旅游;餐饮补贴;绩效奖金;股票期权;定期体检;周末双休;年终奖金,3,7.0,15.0,1
313,313,C#软件工程师,南京环盟科技有限责任公司,民营公司,少于50人,计算机软件,6-8千/月,南京,1年经验,中专,招2人,03-23发布,五险一金,2,6.0,8.0,1
314,314,C#/CAD开发工程师,青岛友创软件科技有限公司,民营公司,50-150人,计算机软件,4-8千/月,青岛,1年经验,大专,招2人,03-23发布,五险一金;餐饮补贴;通讯补贴;专业培训;员工旅游;交通补贴;绩效奖金;年终奖金;年底双薪,2,4.0,8.0,1
315,315,.net/c#开发工程师,无锡市大鱼电气科技有限公司,合资,少于50人,仪器仪表/工业自动化,6-8千/月,无锡,无工作经验,不限学历,招2人,03-23发布,五险一金;年终奖金;绩效奖金,2,6.0,8.0,1
316,316,C#.net软件工程师,西安卓越软件开发有限公司,民营公司,50-150人,计算机软件,8-10万/年,西安,3-4年经验,本科,招5人,03-23发布,五险一金;补充医疗保险;补充公积金;通讯补贴;专业培训;员工旅游;绩效奖金;年终奖金;弹性工作;股票期权,4,6.666666666666666,8.333333333333334,1
317,317,C#.net,哈尔滨天源石化工程设计有限责任公司,民营公司,500-1000人,石油/化工/矿产/地质,0.8-1.2万/月,哈尔滨,3-4年经验,本科,招3人,03-23发布,五险一金,3,8.0,12.0,1
318,318,C#软件开发工程师,泉州禾逸电子有限公司,民营公司,少于50人,电子技术/半导体/集成电路,0.7-1.5万/月,泉州,3-4年经验,大专,招3人,03-23发布,五险一金;员工旅游;专业培训;年终奖金;提供食宿,3,7.0,15.0,1
319,319,C#开发工程师,武汉商川资讯科技有限公司,民营公司,50-150人,互联网/电子商务,0.5-1万/月,武汉,2年经验,本科,招若干人,03-23发布,五险一金;专业培训,3,5.0,10.0,1
320,320,C#软件工程师,广东恒翼能科技有限公司,民营公司,500-1000人,新能源,6-8千/月,东莞,1年经验,大专,招2人,03-23发布,五险一金;绩效奖金,2,6.0,8.0,1
321,321,C#开发工程师软件工程师,成都新西旺自动化科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.6-1.2万/月,成都,1年经验,本科,招3人,03-23发布,交通补贴;通讯补贴;绩效奖金;员工旅游;社保;年终奖金;五险一金,3,6.0,12.0,1
322,322,软件工程师C#上位机,深圳市精实机电科技有限公司,上市公司,500-1000人,机械/设备/重工,0.8-1.6万/月,深圳,3-4年经验,大专,招5人,03-23发布,五险一金;包吃;包住宿;全勤奖;住房补贴;交通补贴;通讯补贴,3,8.0,16.0,1
323,323,C#高级开发工程师,广东信丰物流有限公司,民营公司,5000-10000人,交通/运输/物流,1-1.5万/月,东莞,无工作经验,不限学历,招2人,03-23发布,弹性工作;专业培训;包吃包住;工作环境优美,3,10.0,15.0,1
324,324,C#工程师c#高级工程师c#软件工程师				(职位编号：1),广东纽脉电器有限公司,民营公司,50-150人,通信/电信/网络设备,0.8-1万/月,广州,2年经验,大专,招2人,03-23发布,五险一金;免费班车;员工旅游;通讯补贴;专业培训;绩效奖金;年终奖金,3,8.0,10.0,1
325,325,C#开发工程师,沈阳飞百教育科技有限公司,民营公司,150-500人,教育/培训/院校,1.6-2.2万/月,北京,无工作经验,不限学历,招1人,03-23发布,五险一金;员工旅游;弹性工作;定期体检;绩效奖金,3,16.0,22.0,1
326,326,Unity3Dc#程序员游戏开发,武汉东方幻想网络科技有限公司,民营公司,少于50人,网络游戏,1-1.5万/月,武汉,2年经验,本科,招1人,03-23发布,员工旅游;绩效奖金;弹性工作;定期体检;节日礼品;年终奖金,3,10.0,15.0,1
327,327,C#开发工程师,上海韵达货运有限公司,上市公司,10000人以上,交通/运输/物流,1.5-2.5万/月,上海,3-4年经验,大专,招1人,03-23发布,五险一金;员工旅游;餐饮补贴;绩效奖金;年终奖金,3,15.0,25.0,1
328,328,软件开发工程师(C#C++),苏州信亨自动化科技有限公司,民营公司,150-500人,医疗设备/器械,1-2.5万/月,苏州,5-7年经验,本科,招2人,03-23发布,五险一金;绩效奖金;股票期权;员工旅游;年终奖金;定期体检,3,10.0,25.0,1
329,329,C#软件开发工程师,淮安纷云软件有限公司,民营公司,少于50人,计算机软件,0.6-1.2万/月,淮安,2年经验,本科,招5人,03-23发布,五险一金;绩效奖金;年终奖金;全勤奖;定期体检;员工旅游;节日福利;周末双休,3,6.0,12.0,1
330,330,高级C#开发人员,北京德麦特捷康科技发展有限公司,民营公司,50-150人,医疗设备/器械,1-1.5万/月,北京,无工作经验,本科,招1人,03-23发布,五险一金;绩效奖金;定期体检;员工旅游,3,10.0,15.0,1
331,331,C#网页开发工程师,深圳市特安电子有限公司,民营公司,500-1000人,仪器仪表/工业自动化,0.8-1.5万/月,深圳,3-4年经验,本科,招1人,03-23发布,五险一金;年终奖金;餐饮补贴;弹性工作;定期体检;工作环境优美;醉酒节;远征军,3,8.0,15.0,1
332,332,Java/C#开发工程师,东华医为科技有限公司,民营公司,1000-5000人,互联网/电子商务,5-9千/月,泰安,1年经验,本科,招10人,03-23发布,五险一金;通讯补贴;年终奖金;定期体检,2,5.0,9.0,1
333,333,软件工程师（C#）,深圳市新益昌自动化设备有限公司,民营公司,500-1000人,机械/设备/重工,0.8-1.5万/月,深圳,1年经验,本科,招2人,03-23发布,五险一金;员工旅游;专业培训;绩效奖金;年终奖金;节假日福利;职称评定,3,8.0,15.0,1
334,334,.NET/C#研发工程师,上海梵讯网络技术有限公司,民营公司,150-500人,互联网/电子商务,1-2万/月,上海,3-4年经验,大专,招1人,03-23发布,五险一金;免费班车;员工旅游;餐饮补贴;专业培训;出国机会;年终奖金;定期体检;节日福利;生日福利,3,10.0,20.0,1
335,335,C#程序员,博识峰云（深圳）信息技术有限公司,民营公司,50-150人,计算机软件,0.5-1.5万/月,深圳,1年经验,大专,招1人,03-23发布,六险一金;节日福利;新东方厨娘;弹性工作;福利多多;零食饮料;定期体检;员工旅游;年终奖金;全勤奖,3,5.0,15.0,1
336,336,C#开发工程师,广州千誉智能科技有限公司,民营公司,150-500人,服装/纺织/皮革,1-1.5万/月,广州,1年经验,大专,招1人,03-23发布,补充医疗保险;员工旅游;专业培训;定期体检;绩效奖金;年终奖金,3,10.0,15.0,1
337,337,中级ASP.netC#开发工程师（六险+住宿+13薪）,郑州众益信息科技有限公司,民营公司,50-150人,计算机软件,5-8千/月,郑州,3-4年经验,大专,招1人,03-23发布,五险一金;补充医疗保险;弹性工作;带薪年假;加班补贴;免费住宿;法定节假日,2,5.0,8.0,1
338,338,C#开发系统工程师,大连轩辕信息技术有限公司,民营公司,少于50人,计算机软件,0.6-1.2万/月,大连,2年经验,大专,招5人,03-23发布,五险一金;员工旅游;专业培训;年终奖金;周末双休,3,6.0,12.0,1
339,339,.Net/C#工程师,上海荣威塑胶工业有限公司,合资,5000-10000人,家具/家电/玩具/礼品,1.2-1.8万/月,上海,3-4年经验,大专,招1人,03-23发布,五险一金;免费班车;员工旅游;免费食宿,3,12.0,18.0,1
340,340,C#软件开发工程师,广东爱依服商贸有限公司,民营公司,500-1000人,服装/纺织/皮革,1-3万/月,佛山,无工作经验,大专,招2人,03-23发布,五险一金,3,10.0,30.0,1
341,341,C#/.NET开发工程师,南京协辰电子科技有限公司,民营公司,150-500人,电子技术/半导体/集成电路,1.5-2万/月,南京,无工作经验,本科,招1人,03-23发布,五险一金;员工旅游;专业培训;出国机会;绩效奖金;年终奖金;定期体检,3,15.0,20.0,1
342,342,C#桌面软件工程师,江西为易信息技术有限公司,民营公司,150-500人,互联网/电子商务,0.8-1.3万/月,南昌,3-4年经验,本科,招1人,03-23发布,餐饮补贴;交通补贴;绩效奖金;年终奖金;弹性工作;单双轮休,3,8.0,13.0,1
343,343,高级C#开发工程师,广州市瑞立德信息系统有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),18-30万/年,广州,5-7年经验,大专,招3人,03-23发布,五险一金;补充医疗保险;餐饮补贴;专业培训;年终奖金;定期体检;补充公积金;周末双休,4,15.0,25.0,1
344,344,C#软件工程师,山东杰云信息科技有限公司,民营公司,50-150人,计算机软件,6-8千/月,济南,无工作经验,大专,招若干人,03-23发布,五险一金,2,6.0,8.0,1
345,345,C#开发工程师,深圳市富晋天维信息通讯技术有限公司,民营公司,50-150人,通信/电信/网络设备,1-1.5万/月,深圳,3-4年经验,大专,招1人,03-23发布,五险一金;员工旅游;全勤奖;包吃包住;加班补助;带薪年假;股票期权;通讯补贴;交通补贴;定期体检,3,10.0,15.0,1
346,346,C#软件工程师,苏州百智通信息技术有限公司,民营公司,50-150人,计算机软件,0.6-1.2万/月,苏州,1年经验,本科,招1人,03-23发布,五险一金,3,6.0,12.0,1
347,347,C#软件开发工程师,武汉益模科技股份有限公司,民营公司,150-500人,计算机软件,0.8-1万/月,武汉,1年经验,不限学历,招若干人,03-23发布,五险一金;补充医疗保险;员工旅游;绩效奖金;年终奖金;周末双休;节日福利,3,8.0,10.0,1
348,348,C#开发工程师,苏州顺康达机电设备有限公司,民营公司,50-150人,电子技术/半导体/集成电路,1.5-2万/月,昆山,3-4年经验,大专,招5人,03-23发布,年终奖金;五险一金;餐饮补贴,3,15.0,20.0,1
349,349,c#net软件工程师(web),深圳市赛菲姆科技有限公司,民营公司,150-500人,计算机软件,0.8-1.6万/月,深圳,2年经验,本科,招3人,03-23发布,五险一金;员工旅游;绩效奖金;年终奖金;带薪年假;全勤奖;节日福利;加班补贴,3,8.0,16.0,1
350,350,软件开发工程师_C#				0,广东数夫家具软件有限公司,合资,150-500人,计算机软件,0.6-2.5万/月,东莞,1年经验,大专,招6人,03-23发布,五险一金;补充公积金;员工旅游;年终奖金;绩效奖金;专业培训,3,6.0,25.0,1
351,351,.net/c#中级开发工程师,浙江极美家网络科技有限公司,民营公司,少于50人,快速消费品(食品、饮料、化妆品),5-20万/年,金华,3-4年经验,本科,招5人,03-23发布,五险一金,4,4.166666666666667,16.666666666666668,1
352,352,C++/C#软件工程师,江苏欣皓测试技术有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.7-1.5万/月,苏州,无工作经验,本科,招1人,03-23发布,五险一金,3,7.0,15.0,1
353,353,高薪诚聘软件开发工程师(.NETC#),深圳德坤物流有限公司,民营公司,1000-5000人,交通/运输/物流,0.6-1.2万/月,深圳,1年经验,大专,招3人,03-23发布,餐饮补贴;节日福利;公司规模大,3,6.0,12.0,1
