,Unnamed: 0,JobTitle,CompanyName,CompanyNature,CompanySize,IndustryField,Salary,Workplace,Workyear,Education,RecruitNumbers,ReleaseTime,PositionAdvantage,Standard,LowSalary,HighSalary,HighOrLow
1801,2163,Java开发工程师,和信（天津）国际商业保理有限公司,外资（非欧美）,50-150人,金融/投资/证券,1-2万/月,广州,3-4年经验,本科,招5人,03-24发布,周末双休;带薪年假;五险一金;节日福利;餐饮补贴;通讯补贴;高温补贴,3,10,20,1
1802,2164,"Java高级开发工程师				(职位编号：A004)",深圳巴伦如梭网络有限公司,民营公司,50-150人,互联网/电子商务,1.5-2.5万/月,深圳,无工作经验,本科,招2人,03-24发布,五险一金;股票期权;绩效奖金;带薪年假;出国机会;16薪保底,3,15,25,1
1803,2165,Java高级开发工程师,广州英赛特软件有限公司,民营公司,50-150人,计算机软件,1.1-1.6万/月,广州,5-7年经验,大专,招2人,03-24发布,五险一金;年终奖金,3,11,16,1
1804,2166,Java工程师14薪+双休+五险一金+地铁直达,湖南爱善天使健康管理有限公司,民营公司,150-500人,互联网/电子商务,0.7-1.3万/月,长沙,3-4年经验,本科,招4人,03-24发布,五险一金,3,7,13,1
1805,2167,中高级java开发工程师,上海哲凌科技有限公司,民营公司,50-150人,计算机软件,20-30万/年,上海,3-4年经验,本科,招若干人,03-24发布,五险一金;员工旅游;年终奖金;定期体检,4,16.66666667,25,1
1806,2168,Java开发工程师（ERP开发）,广州众咖信息科技服务有限公司,民营公司,少于50人,计算机软件,0.7-1.1万/月,广州,3-4年经验,大专,招1人,03-24发布,五险一金;员工旅游;餐饮补贴;专业培训;绩效奖金;年终奖金;股票期权;定期体检,3,7,11,1
1807,2169,Java高级开发工程师（专业型开发人员）,广东德润管理咨询有限公司,民营公司,500-1000人,房地产,15-20万/年,广州,5-7年经验,本科,招若干人,03-24发布,五险一金;交通补贴;通讯补贴;餐饮补贴;绩效奖金;周末双休,4,12.5,16.66666667,1
1808,2170,Java开发工程师,青岛灵犀软件有限公司,民营公司,少于50人,计算机软件,4.5-6千/月,青岛,1年经验,大专,招10人,03-24发布,五险一金;绩效奖金;节日福利;专业培训,2,4.5,6,1
1809,2171,Java高级开发工程师,宏景科技股份有限公司,民营公司,150-500人,计算机软件,0.7-1.4万/月,广州,2年经验,本科,招2人,03-24发布,五险一金;员工旅游;年终奖金;定期体检,3,7,14,1
1810,2172,微信java开发工程师,北京市至诚益友科技有限公司,民营公司,少于50人,计算机软件,0.6-1.5万/月,北京市,1年经验,本科,招2人,03-24发布,员工旅游;周末双休;五险;餐饮补贴,3,6,15,1
1811,2173,"Java高级开发工程师				(职位编号：69)",南京和瑞供应链管理有限公司,民营公司,150-500人,交通/运输/物流,20-40万/年,南京,5-7年经验,本科,招3人,03-24发布,五险一金;员工旅游;餐饮补贴;绩效奖金;定期体检;节日福利;高温补贴;周末双休;交通补贴;带薪年假,4,16.66666667,33.33333333,1
1812,2174,Java开发工程师,南京艮众信息科技有限公司,民营公司,50-150人,计算机软件,7-9千/月,南京,2年经验,本科,招5人,03-24发布,五险一金;年终奖金;绩效奖金;定期体检;免费班车,2,7,9,1
1813,2175,Java高级程序员,深圳市金运达国际物流有限公司,民营公司,150-500人,交通/运输/物流,1.5-2万/月,深圳,3-4年经验,本科,招1人,03-24发布,五险一金;定期体检;绩效奖金;员工旅游;年终奖金;提供住宿;带薪年假,3,15,20,1
1814,2176,Java高级开发工程师,苏州捷安信息科技有限公司,民营公司,少于50人,计算机软件,1-1.5万/月,苏州,5-7年经验,本科,招3人,03-24发布,五险一金,3,10,15,1
1815,2179,高级java开发工程师,深圳市富森供应链管理有限公司,民营公司,500-1000人,交通/运输/物流,1.5-3万/月,深圳,5-7年经验,本科,招1人,03-24发布,五险一金;员工旅游;年终奖金;绩效奖金;定期体检,3,15,30,1
1816,2180,Java开发工程师,深圳市正环科技有限公司,民营公司,少于50人,互联网/电子商务,4-6千/月,深圳,无工作经验,不限学历,招若干人,03-24发布,五险一金;周末双休;年终双薪;绩效奖金;带薪年假,2,4,6,1
1817,2181,Java高级开发工程师,杭州攻壳科技有限公司,合资,50-150人,互联网/电子商务,1.5-2万/月,杭州,3-4年经验,不限学历,招1人,03-24发布,五险一金;餐饮补贴;免费班车;定期体检;弹性工作;绩效奖金;员工旅游;股票期权;周末双休,3,15,20,1
1818,2182,Java高级软件工程师,苏州隆士丹自动化技术有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.8-1.5万/月,苏州,3-4年经验,本科,招1人,03-24发布,带薪年假;五险一金;绩效奖金;节日福利;专业培训;柔性工作制;通讯补贴,3,8,15,1
1819,2185,Java开发助理,郑州悠络客信息技术有限公司,民营公司,50-150人,计算机软件,3-4.5千/月,郑州,无工作经验,不限学历,招3人,03-24发布,五险一金;免费班车;员工旅游;出国机会;年终奖金;定期体检;通讯补贴;周末双休;餐饮补贴;绩效奖金,2,3,4.5,1
1820,2186,java软件工程师,上海双兆信息科技有限公司,民营公司,50-150人,计算机软件,4-7千/月,上海,2年经验,大专,招2人,03-24发布,五险一金,2,4,7,1
1821,2187,Java开发工程师,华杰工程咨询有限公司中南分公司,合资,50-150人,计算机软件,0.8-1.5万/月,武汉,3-4年经验,本科,招10人,03-24发布,五险一金;补充医疗保险;通讯补贴;专业培训;年终奖金;定期体检;商业保险;公积金12%;工作服;生日补助,3,8,15,1
1822,2188,Java高级开发工程师,深圳市鑫大为实业有限公司,民营公司,50-150人,批发/零售,1-1.5万/月,武汉,3-4年经验,大专,招1人,03-24发布,五险一金;员工旅游,3,10,15,1
1823,2189,Java开发工程师,海尔电器集团有限公司,上市公司,1000-5000人,互联网/电子商务,1-1.5万/月,青岛,3-4年经验,本科,招若干人,03-24发布,五险一金,3,10,15,1
1824,2190,Java高级开发工程师,深圳市斯普瑞特通信技术有限公司,民营公司,50-150人,通信/电信/网络设备,1-1.6万/月,深圳,5-7年经验,本科,招3人,03-24发布,五险一金;员工旅游;餐饮补贴;专业培训;年终奖金;定期体检;弹性工作,3,10,16,1
1825,2191,java软件工程师,上海浙大网新易得科技发展有限公司,合资,少于50人,计算机硬件,0.6-1.5万/月,上海,1年经验,大专,招3人,03-24发布,五险一金;员工旅游;餐饮补贴;年终奖金,3,6,15,1
1826,2192,Java高级开发工程师,搜款网VVIC,民营公司,150-500人,互联网/电子商务,2-3万/月,广州,5-7年经验,本科,招若干人,03-24发布,专业培训;弹性工作;绩效奖金;节日福利;学习发展;团队优秀,3,20,30,1
1827,2194,Java开发工程师,四川汽车票务网,民营公司,50-150人,互联网/电子商务,0.8-1.1万/月,成都,3-4年经验,本科,招1人,03-24发布,交通补贴;绩效奖金;年终奖金;定期体检;带薪法定假;六险一金,3,8,11,1
1828,2195,高级java开发工程师,湖南蜂投金融信息服务有限公司,民营公司,150-500人,金融/投资/证券,1.5-2万/月,长沙,5-7年经验,本科,招2人,03-24发布,五险一金,3,15,20,1
1829,2196,java高级工程师,深圳市蓝海骆驼网络股份有限公司,上市公司,50-150人,互联网/电子商务,0.9-1.5万/月,深圳,3-4年经验,本科,招1人,03-24发布,五险一金;绩效奖金;股票期权;专业培训;员工旅游;出国机会;弹性工作;年终奖金;餐饮补贴;补充医疗保险,3,9,15,1
1830,2197,Java开发工程师,苏州乔客云数据科技有限公司,民营公司,少于50人,计算机软件,0.9-1万/月,苏州,3-4年经验,大专,招若干人,03-24发布,周末双休;带薪年假;年终奖金;节日福利;五险一金,3,9,10,1
1831,2198,"Java开发工程师（智慧运营中心）				(职位编号：007)",重庆市通信产业服务有限公司中冉信息分公司,国企,150-500人,计算机软件,0.5-1.2万/月,重庆,2年经验,本科,招15人,03-24发布,五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训;定期体检,3,5,12,1
1832,2199,Java高级开发工程师,广东广凌信息科技股份有限公司,上市公司,50-150人,计算机服务(系统、数据服务、维修),0.8-1.5万/月,广州,3-4年经验,大专,招若干人,03-24发布,五险一金;员工旅游;专业培训;年终奖金;定期体检;交通补贴;通讯补贴,3,8,15,1
1833,2200,Java开发工程师,苏州绿叶日用品有限公司,民营公司,1000-5000人,快速消费品(食品、饮料、化妆品),0.8-1.5万/月,苏州,2年经验,大专,招1人,03-24发布,五险一金;免费班车;员工旅游;定期体检;节日福利;包吃;带薪年假,3,8,15,1
1834,2201,Java高级开发工程师,深圳给乐信息科技有限公司,民营公司,50-150人,互联网/电子商务,1.8-2.5万/月,深圳,5-7年经验,大专,招2人,03-24发布,周末双休;带薪年假;五险一金;节日福利;丰富下午茶;员工旅游,3,18,25,1
1835,2202,Java开发工程师,华西证券股份有限公司成都天府二街证券营业部,民营公司,1000-5000人,金融/投资/证券,0.8-1.2万/月,成都,3-4年经验,本科,招2人,03-24发布,五险一金;绩效奖金;年终奖金,3,8,12,1
1836,2203,Java开发工程师,上海世途信息科技有限公司,民营公司,50-150人,互联网/电子商务,1.2-2万/月,上海,3-4年经验,本科,招2人,03-24发布,五险一金;交通补贴;节日福利;一年12天年假;绩效奖金;餐饮补贴;通讯补贴;生日福利;年终奖金,3,12,20,1
1837,2204,Java开发工程师,印孚瑟斯技术（中国）有限公司,外资（非欧美）,1000-5000人,计算机软件,1-2.5万/月,深圳,5-7年经验,本科,招若干人,03-24发布,五险一金;补充医疗保险;餐饮补贴;绩效奖金;年终奖金;弹性工作;定期体检,3,10,25,1
1838,2205,java工程师,杭州云甲科技有限公司,民营公司,50-150人,计算机软件,0.5-1.5万/月,杭州,2年经验,本科,招3人,03-24发布,五险一金,3,5,15,1
1839,2206,Java开发工程师,广州接点智能科技有限公司,民营公司,少于50人,计算机软件,0.6-1万/月,广州,2年经验,本科,招2人,03-24发布,五险一金;员工旅游;年终奖金;周末双休,3,6,10,1
1840,2207,Java项目组长（日语）,希亚思（上海）信息技术有限公司,外资（非欧美）,50-150人,计算机软件,15-20万/年,上海,无工作经验,大专,招若干人,03-24发布,五险一金;补充医疗保险;交通补贴;定期体检;年终奖金;员工旅游;通讯补贴,4,12.5,16.66666667,1
1841,2208,Java高级开发工程师,江苏艾佳家居用品有限公司,民营公司,150-500人,家居/室内设计/装潢,1.5-2万/月,南京,3-4年经验,本科,招20人,03-24发布,五险一金;员工旅游;专业培训;年终奖金;定期体检;绩效奖金,3,15,20,1
1842,2209,Java高级开发工程师,武汉曼巴普国际旅行社有限公司深圳分公司,民营公司,少于50人,酒店/旅游,1.5-2万/月,深圳,3-4年经验,大专,招5人,03-24发布,五险一金;周末双休;朝九晚五;员工旅游;出国机会;弹性工作,3,15,20,1
1843,2210,Java开发工程师,智慧式控股有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.8-1万/月,成都,2年经验,不限学历,招2人,03-24发布,周末双休;五险一金;节日福利;专业培训;餐饮补贴;交通补贴;高温补贴,3,8,10,1
1844,2211,Java开发工程师,南通基石信息技术有限公司,民营公司,少于50人,计算机软件,6-7.9千/月,南通,2年经验,大专,招2人,03-24发布,年终奖金;专业培训;员工旅游;绩效奖金;弹性工作,2,6,7.9,1
1845,2212,Java架构师,上海向心云网络科技有限公司,合资,50-150人,互联网/电子商务,30-40万/年,上海,无工作经验,不限学历,招1人,03-24发布,五险一金;员工旅游;绩效奖金;定期体检;弹性工作;年终奖金,4,25,33.33333333,1
1846,2213,Java高级开发工程师,杭州智趣智能信息技术有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),1.5-2万/月,杭州,3-4年经验,本科,招2人,03-24发布,五险一金,3,15,20,1
1847,2214,Java开发工程师,深圳市正午信息技术有限公司,民营公司,50-150人,互联网/电子商务,1.5-2.5万/月,深圳,3-4年经验,本科,招1人,03-24发布,五险一金;员工旅游;年终奖金;弹性工作,3,15,25,1
1848,2215,Java中级开发工程师,深圳布莱克信息科技有限公司,民营公司,少于50人,互联网/电子商务,1-1.6万/月,深圳,2年经验,大专,招1人,03-24发布,五险一金;员工旅游;专业培训;绩效奖金;年终奖金,3,10,16,1
1849,2216,Java开发工程师,上海交通大学网络信息中心,事业单位,50-150人,计算机服务(系统、数据服务、维修),1.5-2万/月,上海,无工作经验,本科,招5人,03-24发布,五险一金,3,15,20,1
1850,2218,Java中级开发工程师,湖南中科拓达信息科技有限公司,民营公司,少于50人,计算机软件,6-8千/月,长沙,2年经验,本科,招5人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;年终奖金;绩效奖金;定期体检,2,6,8,1
1851,2220,Java高级工程师,南京橙红科技股份有限公司,民营公司,50-150人,计算机软件,1.5-2.5万/月,南京,5-7年经验,本科,招1人,03-24发布,五险一金;员工旅游;餐饮补贴;年终奖金;定期体检,3,15,25,1
1852,2221,Java开发工程师,广州埃立方通信技术有限公司,民营公司,50-150人,电子技术/半导体/集成电路,1-1.5万/月,广州,3-4年经验,大专,招2人,03-24发布,周末双休;带薪年假;五险一金;年终奖金;员工旅游;出国机会;专业培训,3,10,15,1
1853,2222,Java开发工程师,中科软科技股份有限公司,民营公司,5000-10000人,计算机软件,0.8-1万/月,北京市,2年经验,本科,招若干人,03-24发布,五险一金,3,8,10,1
1854,2224,Java开发工程师,上海基诺联生物科技有限公司,民营公司,50-150人,计算机软件,1-2万/月,上海,5-7年经验,本科,招2人,03-24发布,五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金;定期体检;员工旅游;补充医疗保险,3,10,20,1
1855,2225,Java开发工程师,北京市鼎庆软件技术有限公司,民营公司,50-150人,计算机软件,1.5-2万/月,北京市,3-4年经验,不限学历,招2人,03-24发布,五险一金;员工旅游;弹性工作;年终奖金,3,15,20,1
1856,2226,Java高级开发工程师,中莲生态农业科技有限公司,民营公司,50-150人,农/林/牧/渔,0.8-1万/月,武汉,无工作经验,不限学历,招2人,03-24发布,五险一金,3,8,10,1
1857,2227,Java高级开发工程师,武汉诺思云网络科技有限公司,民营公司,50-150人,计算机软件,1.5-2万/月,武汉,5-7年经验,本科,招2人,03-24发布,五险一金,3,15,20,1
1858,2229,Java开发工程师,深圳市华睿智兴信息科技有限公司,民营公司,150-500人,计算机软件,1.5-2万/月,深圳,3-4年经验,大专,招2人,03-24发布,五险一金;年终奖金;绩效奖金;节日福利;包住;岗位晋升;员工旅游,3,15,20,1
1859,2230,Java开发工程师,上海桑万信息技术有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,上海,3-4年经验,大专,招8人,03-24发布,五险一金;餐饮补贴;年终奖金;节假日福利,3,10,15,1
1860,2232,Java开发工程师,南京迈特望科技股份有限公司,合资,500-1000人,计算机软件,1-1.5万/月,南京,2年经验,本科,招5人,03-24发布,五险一金;年终奖金;定期体检;带薪年假;节日礼金;生日礼金,3,10,15,1
1861,2233,高级java开发工程师,重庆大鼎科技有限公司,民营公司,少于50人,互联网/电子商务,0.8-1.5万/月,重庆,5-7年经验,本科,招1人,03-24发布,五险一金;年终奖金;弹性工作;定期体检;生日礼金;节假日礼金;带薪年假,3,8,15,1
1862,2234,Java后端开发工程师,深圳市利华动画科技视觉机构有限公司,民营公司,少于50人,影视/媒体/艺术/文化传播,0.7-1.5万/月,深圳,2年经验,大专,招1人,03-24发布,员工旅游;专业培训;绩效奖金;五险;定期体检,3,7,15,1
1863,2235,Java开发工程师,陕西思宇信息技术股份有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),0.7-1.2万/月,西安,3-4年经验,本科,招2人,03-24发布,通讯补贴;做五休二;五险一金;带薪年假;交通补贴;全勤奖;绩效奖金;餐饮补贴;周末双休,3,7,12,1
1864,2236,Java开发工程师,广东银信联合科技有限公司,民营公司,50-150人,互联网/电子商务,5-8千/月,惠州,2年经验,大专,招3人,03-24发布,带薪年假;节日福利;加班补贴;周末双休;职工医保;绩效奖金;弹性工作;员工旅游;法定休假,2,5,8,1
1865,2238,Java开发工程师,广州智融云科技有限公司,民营公司,50-150人,计算机软件,1.2-2.5万/月,广州,3-4年经验,本科,招10人,03-24发布,五险一金,3,12,25,1
1866,2239,Java开发工程师,杭州锦业科技有限公司,民营公司,50-150人,互联网/电子商务,1.2-1.8万/月,杭州,3-4年经验,本科,招1人,03-24发布,五险一金;补充医疗保险;员工旅游;年终奖金;定期体检,3,12,18,1
1867,2240,高级Java开发（SDN控制器）,南京优速网络科技有限公司,事业单位,50-150人,计算机软件,18-30万/年,南京,3-4年经验,硕士,招3人,03-24发布,五险一金;餐饮补贴;弹性工作;定期体检;通讯补贴;交通补贴;绩效奖金;年终奖金,4,15,25,1
1868,2241,（高级）Java开发工程师,新安洁环境卫生股份有限公司武汉研发中心,民营公司,1000-5000人,计算机软件,0.8-1.2万/月,武汉,5-7年经验,本科,招若干人,03-24发布,五险一金;员工旅游;通讯补贴;绩效奖金;股票期权;团队活动;餐饮补贴,3,8,12,1
1869,2242,Java架构师,广州酷旅旅行社有限公司,民营公司,1000-5000人,互联网/电子商务,2-4万/月,广州,5-7年经验,本科,招1人,03-24发布,五险一金;员工旅游;周末双休,3,20,40,1
1870,2243,"Java工程师-产品技术中心				(职位编号：010318)",搜狐视频,外资（欧美）,500-1000人,互联网/电子商务,1.5-2万/月,北京市,3-4年经验,本科,招1人,03-24发布,五险一金;弹性工作,3,15,20,1
1871,2245,Java中级开发工程师,杭州集卓科技有限公司,合资,50-150人,计算机软件,0.6-1.2万/月,杭州,无工作经验,本科,招2人,03-24发布,五险一金;员工旅游;餐饮补贴;专业培训;绩效奖金;年终奖金;弹性工作;定期体检;周末双休,3,6,12,1
1872,2246,Java高级开发工程师,广州宏算信息科技有限公司,民营公司,少于50人,计算机软件,1.5-2万/月,广州,5-7年经验,本科,招若干人,03-24发布,五险一金;周末双休;年终奖金;节日福利;弹性工作,3,15,20,1
1873,2247,Java开发工程师,重庆易极付科技有限公司,民营公司,500-1000人,互联网/电子商务,0.6-1万/月,重庆,3-4年经验,大专,招2人,03-24发布,五险一金;绩效奖金;年终奖金;股票期权;弹性工作;定期体检;节日福利;周末双休,3,6,10,1
1874,2248,Java开发,特维轮智车慧达科技（杭州）有限公司,上市公司,500-1000人,互联网/电子商务,1.8-2.5万/月,杭州,无工作经验,不限学历,招2人,03-24发布,五险一金;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;弹性工作,3,18,25,1
1875,2249,Java高级开发工程师,北京市多维视通技术有限公司,民营公司,150-500人,计算机软件,1.5-2.5万/月,北京市,3-4年经验,本科,招10人,03-24发布,五险一金;餐饮补贴;专业培训;绩效奖金;年终奖金;员工旅游;通讯补贴,3,15,25,1
1876,2250,Java高级开发工程师,成都耀涨电子商务有限公司,民营公司,50-150人,计算机软件,0.8-1.2万/月,成都,3-4年经验,本科,招5人,03-24发布,五险一金;餐饮补贴;年终奖金;员工旅游,3,8,12,1
1877,2251,Java开发工程师,上海御信网络科技有限公司,民营公司,少于50人,信托/担保/拍卖/典当,1.5-2万/月,上海,3-4年经验,本科,招5人,03-24发布,年终奖金;做五休二;五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训,3,15,20,1
1878,2252,Java高级开发工程师,广告牛,民营公司,50-150人,广告,1.5-3万/月,深圳,5-7年经验,本科,招5人,03-24发布,五险一金;交通补贴;通讯补贴;餐饮补贴;年终奖金;弹性工作;免费班车;周末双休,3,15,30,1
1879,2253,Java开发工程师,杭州创博通讯技术有限公司,民营公司,150-500人,互联网/电子商务,6-8千/月,杭州,2年经验,大专,招2人,03-24发布,交通补贴;餐饮补贴;通讯补贴;绩效奖金,2,6,8,1
1880,2254,Java开发工程师,淘木网(苏州)信息科技有限公司,民营公司,50-150人,互联网/电子商务,0.5-1万/月,苏州,1年经验,大专,招2人,03-24发布,五险一金;年终奖金;节日福利;每年多次调薪;周末双休,3,5,10,1
1881,2255,Java开发工程师,医惠科技（广东）有限公司,民营公司,50-150人,计算机软件,0.5-1.2万/月,广州,无工作经验,本科,招2人,03-24发布,五险一金;员工旅游;年终奖金;定期体检;专业培训;通讯补贴,3,5,12,1
1882,2256,"Java高级开发工程师				(职位编号：2)",深圳康德环宇智能供应链有限公司,上市公司,500-1000人,计算机软件,1-1.5万/月,深圳,5-7年经验,大专,招5人,03-24发布,五险一金;员工旅游;绩效奖金;年终奖金;股票期权,3,10,15,1
1883,2258,Java高级软件开发工程师,上海万允信息科技有限公司,民营公司,少于50人,计算机软件,1.5-2.5万/月,上海,3-4年经验,大专,招20人,03-24发布,五险一金;员工旅游;专业培训;绩效奖金;年终奖金;定期体检;节日福利;周末双休,3,15,25,1
1884,2259,Java开发工程师,深圳市银河光生物科技有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,深圳,3-4年经验,大专,招2人,03-24发布,五险一金,3,10,15,1
1885,2261,Java开发工程师,江苏租八戒智能科技有限公司,民营公司,少于50人,计算机软件,1-1.5万/月,无锡,3-4年经验,本科,招1人,03-24发布,周末双休;不加班;扁平化管理;年终奖金;员工旅游;免费午餐,3,10,15,1
1886,2262,Java开发工程师,南京国广联传媒股份有限公司,民营公司,50-150人,广告,0.8-1万/月,南京,3-4年经验,本科,招1人,03-24发布,五险一金;员工旅游;绩效奖金;餐饮补贴;年终奖金;定期体检,3,8,10,1
1887,2263,Java工程师,惠州市博实结科技有限公司,民营公司,500-1000人,通信/电信/网络设备,6-8千/月,惠州,1年经验,本科,招2人,03-24发布,五险一金;员工旅游;餐饮补贴;专业培训;出国机会;绩效奖金;年终奖金;弹性工作,2,6,8,1
1888,2264,Java开发工程师,广州赛志系统科技有限公司,民营公司,少于50人,计算机软件,0.8-1.2万/月,广州,3-4年经验,大专,招1人,03-24发布,五险一金;补充公积金;专业培训;餐饮补贴;绩效奖金;年终奖金;弹性工作;员工旅游,3,8,12,1
1889,2265,Java高级开发工程师,广州云力通信科技有限公司,民营公司,50-150人,通信/电信运营、增值服务,1.5-2万/月,广州,5-7年经验,大专,招4人,03-24发布,五险一金;员工旅游;专业培训;绩效奖金;年终奖金;弹性工作;定期体检;交通补贴,3,15,20,1
1890,2266,Java资深开发工程师,上海核心信息技术有限公司,合资,50-150人,计算机软件,2-2.5万/月,上海,无工作经验,不限学历,招1人,03-24发布,五险一金;员工旅游;交通补贴;出国机会;绩效奖金;年终奖金;弹性工作;定期体检,3,20,25,1
1891,2267,JavaSwing工程师,北京市恩典金鼎知行科技有限公司,民营公司,50-150人,计算机软件,1-1.6万/月,北京市,3-4年经验,本科,招若干人,03-24发布,社保;住房公积金;卓越加薪;绩效奖金,3,10,16,1
1892,2268,Java开发工程师,广州金十信息科技有限公司,民营公司,150-500人,互联网/电子商务,1.2-2万/月,广州,2年经验,本科,招2人,03-24发布,五险一金;定期体检;员工旅游;年终奖金;包餐,3,12,20,1
1893,2269,Java高级软件工程师,上海淡竹信息技术有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,上海,5-7年经验,本科,招若干人,03-24发布,五险一金;餐饮补贴;通讯补贴;交通补贴;绩效奖金;弹性工作,3,10,15,1
1894,2270,Java开发工程师,武汉科迪奥电力科技有限公司,民营公司,50-150人,电气/电力/水利,4-8千/月,武汉,1年经验,大专,招1人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检,2,4,8,1
1895,2271,Java中级开发工程师—生产中心BB08,光明乳业股份有限公司,国企,10000人以上,快速消费品(食品、饮料、化妆品),1.2-2万/月,上海,3-4年经验,不限学历,招1人,03-24发布,五险一金,3,12,20,1
1896,2272,Java高级开发经理,达内时代科技集团有限公司,上市公司,5000-10000人,教育/培训/院校,2.5-3万/月,北京市,8-9年经验,本科,招若干人,03-24发布,五险一金;专业培训;绩效奖金;股票期权;午餐补助;员工旅游,3,25,30,1
1897,2273,Java开发工程师,北京市铁道工程机电技术研究所股份有限公司,民营公司,150-500人,机械/设备/重工,0.8-1.5万/月,武汉,3-4年经验,本科,招2人,03-24发布,五险一金;餐饮补贴;定期体检;年终奖金;绩效奖金;年底双薪;节假日福利;带薪年假,3,8,15,1
1898,2274,Java高级开发工程师,广州市大周电子科技有限公司,民营公司,50-150人,计算机软件,1.5-2万/月,广州,无工作经验,不限学历,招1人,03-24发布,通讯补贴;五险一金;周末双休;交通补贴;年终奖金;弹性工作,3,15,20,1
1899,2275,Java高级开发工程师,任子行网络技术股份有限公司,上市公司,1000-5000人,计算机软件,1.3-1.6万/月,武汉,5-7年经验,本科,招1人,03-24发布,五险一金;股票期权;定期体检;年终奖金;餐饮补贴;通讯补贴;员工旅游;周末双休;带薪年假;节日福利,3,13,16,1
1900,2276,Java开发工程师（中级）,广州快兔物流科技有限公司,合资,150-500人,交通/运输/物流,0.8-1.2万/月,广州,3-4年经验,本科,招3人,03-24发布,五险一金;交通补贴;餐饮补贴;通讯补贴;节日福利;绩效奖金;专业培训,3,8,12,1
1901,2277,Java开发工程师,广州飞曙电子科技有限公司,民营公司,50-150人,通信/电信/网络设备,1.2-2万/月,广州,3-4年经验,本科,招若干人,03-24发布,五险一金;员工旅游;交通补贴;通讯补贴;定期体检;年终奖金;节日福利;带薪年假;弹性工作;补充医疗保险,3,12,20,1
1902,2278,Java高级开发工程师,深圳市易达云科技有限公司,民营公司,150-500人,互联网/电子商务,1.5-2万/月,深圳,3-4年经验,本科,招2人,03-24发布,五险一金;员工旅游;交通补贴;通讯补贴;专业培训;出国机会;绩效奖金;定期体检;弹性工作,3,15,20,1
1903,2279,Java高级开发工程师,南京聚铭网络科技有限公司,民营公司,50-150人,计算机软件,1.5-2万/月,南京,5-7年经验,本科,招5人,03-24发布,五险一金,3,15,20,1
1904,2280,Java开发工程师,北京市创世智链信息技术研究院,创业公司,50-150人,互联网/电子商务,1.2-2万/月,北京市,3-4年经验,本科,招若干人,03-24发布,五险一金;定期体检;年终奖金,3,12,20,1
1905,2281,JavaWeb开发工程师,上海萌泰数据科技股份有限公司,民营公司,少于50人,计算机软件,0.8-2万/月,上海,1年经验,本科,招若干人,03-24发布,五险一金,3,8,20,1
1906,2282,java工程师+待遇优,江苏中屹能源技术有限公司,民营公司,50-150人,电气/电力/水利,0.6-1.2万/月,南京,3-4年经验,大专,招2人,03-24发布,五险一金,3,6,12,1
1907,2284,Java开发工程师,北京市东方振动和噪声技术研究所,民营公司,50-150人,仪器仪表/工业自动化,1.5-2.5万/月,北京市,5-7年经验,本科,招1人,03-24发布,带薪年假;五险一金;节日福利;餐饮补贴;通讯补贴;年终奖金;定期体检;周末双休;员工旅游,3,15,25,1
1908,2285,高/中级java开发工程师,西安维德汇通工业自动化有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,西安,5-7年经验,本科,招3人,03-24发布,周末双休;带薪年假;五险一金;绩效奖金;节日福利;专业培训,3,10,15,1
1909,2286,Java开发工程师,广东德信行信用管理有限公司,国企,少于50人,计算机服务(系统、数据服务、维修),14-21万/年,佛山,3-4年经验,不限学历,招1人,03-24发布,五险一金;餐饮补贴;员工体检;绩效奖金;年终奖金,4,11.66666667,17.5,1
1910,2287,"Java项目经理				(职位编号：2019022)",富海阳光（北京市）技术发展有限公司,民营公司,150-500人,计算机软件,1.5-2万/月,北京市,5-7年经验,本科,招3人,03-24发布,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检;补充公积金,3,15,20,1
1911,2288,Java开发工程师,广州努比互联网科技有限公司,民营公司,少于50人,互联网/电子商务,0.8-1.5万/月,广州,2年经验,本科,招5人,03-24发布,五险一金;绩效奖金;弹性工作;员工旅游;股票期权,3,8,15,1
1912,2290,Java开发工程师(网站后台),上海戈策企业管理咨询有限公司,民营公司,少于50人,计算机软件,1-2万/月,上海,1年经验,大专,招2人,03-24发布,五险一金,3,10,20,1
1913,2291,Java开发工程师,广州远智教育科技有限公司,民营公司,500-1000人,教育/培训/院校,1-1.5万/月,广州,3-4年经验,大专,招2人,03-24发布,五险一金;员工旅游;周末双休;餐饮补贴;发展空间大;年终奖金,3,10,15,1
